sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
s_31115	LIN9	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_3051	APOF	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_5503	BMF	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_19215	FAIM	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_56492	THEM4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_7128	C1orf122	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_18445	EPHA8	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_56014	TEAD4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_10425	CD40	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_64479	ZNF688	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_45139	PTPN22	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_32474	MAMDC4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_21927	GAB1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_38901	OR10W1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_58633	TRA2B	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_19633	FAM178A	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_35406	MUC4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_49881	5-Sep	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_63487	ZNF223	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_19859	FAM213B	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_44065	PRKACB	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_26987	IKBKG	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_18273	ENPP3	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_18362	EPB41L1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_786	ACSS2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_44181	PRLH	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_52989	SNX8	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_45141	PTPN22	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_4025	ASS1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_44910	PTCH1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_13662	CRK	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_12089	CLCF1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_43122	POLR3G	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_5268	BDH1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_54609	STXBP4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_25732	HNRNPCL1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_32962	MATN3	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_15113	DCAF6	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_40597	PCDHB2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_43158	POMT1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_29627	KLF15	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_46321	RBBP5	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_636	ACO1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_22316	GATAD2A	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_18782	ESYT1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_17442	EDNRB	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_49844	SEPP1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_37945	NRL	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_1663	AIF1L	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_12049	CKLF-CMTM1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_47791	RNF8	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_49957	SERPINA3	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_36386	NDOR1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_46355	RBFOX3	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_38592	OCM2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_54679	SULT1B1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_62114	WNT8A	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_64791	ZNF85	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_47594	RNF145	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_38124	NTM	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_12906	COL22A1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_24644	HAAO	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_28135	ITM2A	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_47786	RNF7	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_15988	DIO1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_6200	C11orf49	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_37801	NR1H4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_43430	PPIL4	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_1661	AIF1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_22033	GAD1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_53153	SOX30	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_14364	CWF19L1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_20616	FBXO7	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_20861	FGD1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_20325	FAS	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_64851	ZNRF3	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_13405	CPS1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_10657	CDC42SE2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_27332	IL4I1	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_39620	OSBP2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_7970	C4orf37	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_2376	ANGPTL6	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_9732	CCDC48	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_38832	OPTC	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_11928	CHUK	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_52833	SNRPB2	0.99388	0	0.99388	0	-0.99558	0.4939	1.9782	0.39399	0.34679	0.65321	0.69359	0.69413	False
s_40500	PCDH15	1.9878	2.0124	1.9878	2.0124	0.011842	0.00030319	7.8814	0.0087714	0.34718	0.65282	0.69435	0.69435	True
s_9221	CASP4	1.9878	2.0124	1.9878	2.0124	0.011842	0.00030319	7.8814	0.0087714	0.34718	0.65282	0.69435	0.69435	True
s_47512	RNF111	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_24835	HCFC1R1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_51146	SLC18A1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_58960	TRIM5	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_48256	RPRD2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_30297	KRTAP5-5	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_14555	CYB5B	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_39959	PAAF1	0.99388	1.0062	0.99388	1.0062	0.0088814	7.5797e-05	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_45293	PUF60	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_49358	SCN8A	0.99388	1.0062	0.99388	1.0062	0.0088814	7.5797e-05	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_64995	ZYG11A	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_4029	ASTE1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_45554	R3HDML	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_34264	MMRN1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_37459	NOL6	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_23990	GPX7	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_20268	FANCC	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_14157	CTLA4	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_18804	ETFB	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_782	ACSS1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_18272	ENPP2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_46620	RCN1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_55436	TAS2R3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_57947	TMPRSS2	0.99388	1.0062	0.99388	1.0062	0.0088814	7.5797e-05	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_6438	C14orf159	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_33846	MGST2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_16328	DNAH6	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_17875	EIF4G1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_2305	ANAPC11	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_2500	ANKRD2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_82	AARSD1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_55329	TAL1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_50044	SERPINF1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_9257	CASR	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_63396	ZNF182	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_56478	THBS3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_17191	DYRK1A	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_11988	CIR1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_43313	PPARD	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_44681	PSMA4	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_10387	CD320	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_64869	ZPBP	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_54385	STK17B	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_25423	HIST1H4D	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_1161	ADCY10	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_29184	KIAA0913	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_42977	POLD3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_49449	SCUBE1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_24181	GRM4	0.99388	1.0062	0.99388	1.0062	0.0088814	7.5797e-05	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_52507	SMARCA5	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_28674	KCNJ10	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_3954	ASIC2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_2385	ANK1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_18397	EPDR1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_18377	EPB41L4B	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_34580	MRAP2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_691	ACP1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_30460	LAMP2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_42637	PLRG1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_12695	CNOT6	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_35081	MSRB2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_58512	TPD52L2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_19912	FAM22F	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_45517	QSOX2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_56705	TINAG	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_10946	CDKL5	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_57657	TMEM44	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_43200	POT1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_19436	FAM135A	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_184	ABCB9	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_30171	KRT84	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_44758	PSMC3IP	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_48313	RPS3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_9725	CCDC43	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_5135	BCKDHA	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_36539	NDUFC2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_27251	IL27RA	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_48939	SAMD10	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_27343	IL5RA	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_28386	KANK2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_27610	INSRR	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_6674	C16orf86	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_22902	GJD4	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_48278	RPS15A	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_61998	WIPF2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_19157	FABP12	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_42042	PIP5K1A	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_7794	C3orf18	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_54846	SVIL	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_62273	XPA	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_45859	RACGAP1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_53626	SPOCK3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_50636	SHQ1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_16705	DPF1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_39741	OTOF	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_27505	INHBE	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_707	ACPL2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_56018	TEAD4	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_44367	PRR12	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_25875	HOXB5	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_49360	SCN9A	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_16244	DMPK	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_3909	ASCC2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_55088	SYT6	0.99388	1.0062	0.99388	1.0062	0.0088814	7.5797e-05	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_54311	STAU1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_53890	SRP72	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_11035	CDX1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_16084	DLD	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_47207	RHOBTB1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_43104	POLR3B	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
